,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,RAM,RAM Type,Ratio RAM/€
72,"HP Chromebook 11 G9, 11.6"" HD, Intel® Celeron® N4500, 4GB RAM, 32GB eMMC, Intel® UHD, Chrome OS",199.87,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-chromebook-11-g9-116-hd-intel®-celeron®-n4500-4gb-ram-32gb-emmc-intel®-uhd-chrome-os-1504893.html,4,RAM1,0.020013008455496074
73,"ASUS VivoBook M3500QC-L1340W, OLED 15.6"" Full HD, AMD Ryzen™ 5 5600H, 16GB RAM, 512GB SSD,GeForce RTX™ 3050",1049.0,ASUS,2,3.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-m3500qc-l1340w-oled-156-full-hd-amd-ryzentm-5-5600h-16gb-ram-512gb-ssd-geforce-rtxtm-3050-windows-11-home-1539699.html,16,RAM2,0.015252621544327931
74,"Acer Aspire Vero AV15-51, Ecológico, 15.6"" Full HD, Intel® Core™ i7-1195G7, 8GB RAM, 512GB SSD",999.0,ACER,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-acer-aspire-vero-av15-51-156-full-hd-intelr-coretm-i7-1195g7-8gb-ram-512gb-ssd-irisr-xe-graphics-windows-11-home-1541599.html,8,RAM1,0.008008008008008008
75,"Acer Aspire 3 A315-34-C5SP, 15.6"" FHD, Intel® Celeron® N4020, 4GB RAM, 256GB SSD, UHD 600",349.0,ACER,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-acer-aspire-3-a315-34-c5sp-156-fhd-intelr-celeronr-n4020-4-gb-ram-256-gb-ssd-uhd-600-fdos-1530113.html,4,RAM1,0.011461318051575931
76,"Convertible 2 en 1 - Microsoft Surface Pro 8, 13"" QHD+, Intel® Evo™ Core™ i5-1135G7, 8GB RAM, 256GB SSD",999.0,MICROSOFT,4,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-microsoft-surface-pro-8-13-qhd-intelr-evotm-coretm-i5-1135g7-8gb-ram-256gb-ssd-w11h-1524127.html,8,RAM1,0.008008008008008008
77,"64Z44EA HP, 15,6"", Full-HD, Intel® Core™ i3, 8GB, 256GB, Intel® UHD",423.46,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-64z44ea-hp-156-full-hd-intelr-coretm-i3-8-gb-256-gb-intelr-uhd-windows-11-home-blanco-98527663.html,8,RAM1,0.018891985075331793
78,"gaming - ASUS TUF F15 FX506LHB-HN324, 15.6"" Full HD, Intel® Core™ i5-10300H, 16GB RAM, 512GB SSD, GeForce® GTX 1650",650.0,ASUS,5,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-tuf-f15-fx506lhb-hn324-156-full-hd-intelr-coretm-i5-10300h-16gb-ram-512gb-ssd-geforcer-gtx-1650-sin-sistema-operativo-1532668.html,16,RAM2,0.024615384615384615
79,"90NB0TY2-M01ZE0 ASUS, 15,6"", Full-HD, Intel Core, 8GB, 512GB, Intel Iris Xe Graphics, FreeDOS ",483.35,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-90nb0ty2-m01ze0-asus-156-full-hd-intel-core-8-gb-512-gb-no-disponible-freedos-plata-98530145.html,8,RAM1,0.016551153408503154
80,"4061275191448 MEDION, 14"", UHD 4K, Intel® Core™ i3, 8GB, 256GB, Intel® UHD, FreeDOS ",280.63,MEDION,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-4061275191448-medion-14-uhd-4k-intelr-coretm-i3-8-gb-256-gb-intelr-uhd-freedos-negro-98527858.html,8,RAM1,0.028507287175284182
81,"STUDIO CI5-11300SYST MICROSOFT, 14,4"", I5-11300H, 16GB, 256GB, Iris Xe Graphics",2102.44,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-studio-ci5-11300syst-microsoft-144-i5-11300h-16-gb-256-gb-iris-xe-graphics-windows-10-pro-plata-99291357.html,16,RAM2,0.007610205285287571
82,"I7-10510U DYNABOOK, 15,6"", Intel Core i7-10510U, 8GB, 256GB, Intel UHD Graphics, NO ",699.82,DYNABOOK,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-i7-10510u-dynabook-156-intel-core-i7-10510u-8-gb-256-gb-intel-uhd-graphics-no-negro-99292680.html,8,RAM1,0.011431510959961132
83,"ZBook Firefly 14 G8 HP, 15,6"", Intel Core i5-1135G7, 16GB, 512GB, Intel Iris Xe Graphics",1369.68,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-zbook-firefly-14-g8-hp-156-intel-core-i5-1135g7-16-gb-512-gb-intel-iris-xe-graphics-windows-11-pro-gris-99295324.html,16,RAM2,0.011681560656503708
84,"Huawei MateBook D15 (2021), 15.6"" FHD, Intel® Core™ i5-1135G7, 16GB RAM, 512GB SDD, Intel® Iris® Xe",899.0,HUAWEI,2,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_mb-d15-i5-1135g716512w11-1530241.html,16,RAM2,0.017797552836484983
85,"Apple MacBook Pro (2021), 14.2"" Liquid Retina XDR, Chip M1 Pro, 16GB, 512GB SSD, MacOS, Cámara FaceTime HD a 1080p,  ",1993.0,APPLE,19,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2021-142-liquid-retina-xdr-chip-m1-pro-16-gb-512-gb-ssd-macos-camara-facetime-hd-a-1080p-gris-espacial-1520848.html,16,RAM2,0.008028098344204716
86,"ASUS ZenBook 14 UM425UAZ-KI047, 14"" Full HD, AMD Ryzen™ 7 5700U, 16GB RAM, 512GB SSD, Radeon Graphics",799.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-zenbook-14-um425uaz-ki047-14-full-hd-amd-ryzentm-7-5700u-16gb-ram-512-gb-ssd-radeon-graphics-sin-sistema-operativo-1532362.html,16,RAM2,0.02002503128911139
87,"gaming - HP Victus16-d1011ns, 16.1"" Full HD, Intel® Core™ i5-12500H, 16GB RAM, 512GB SSD,GTX™ 1650, Azul titanio",979.0,HP,1,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-hp-victus-16-d1011ns-161-full-hd-intelr-coretm-i5-12500h-16gb-ram-512gb-ssd-rtxtm-1650-sin-sistema-operativo-azul-titanio-1531351.html,16,RAM2,0.01634320735444331
88,"HP Laptop 15s-eq2071ns, 15.6"" Full HD, AMD Ryzen™ 3 5300U, 8GB RAM, 256GB SSD, Radeon™",459.0,HP,5,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-laptop-15s-eq2071ns-531b7ea-156-fhd-amd-ryzentm-3-5300u-8gb-ram-256gb-ssd-radeontm-fdos-1528656.html,8,RAM1,0.017429193899782137
89,"gaming - Lenovo IdeaPad Gaming 3 15ACH6, 15.6"" Full HD, AMD Ryzen 7 5800H, 16GB RAM, 512GB SSD, GeForce RTX™ 3050",949.0,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-lenovo-ideapad-gaming-3-15ach6-156-full-hd-amd-ryzen-7-5800h-16gb-ram-512gb-ssd-geforce-rtxtm-3050-sin-sistema-operativo-1540830.html,16,RAM2,0.01685985247629083
90,"gaming - Lenovo IdeaPad Gaming 3 15IHU6, 15.6"" Full HD, Intel® Core™ i5-11320H, 16GB RAM, 512GB SSD, GeForce® GTX 1650",849.0,LENOVO,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-lenovo-ideapad-gaming-3-15ihu6-156-full-hd-intelr-coretm-i5-11320h-16gb-ram-512gb-ssd-geforcer-gtx-1650-sin-sistema-operativo-1536991.html,16,RAM2,0.01884570082449941
91,"Samsung Galaxy Book2 Pro, 13.3"" FHD, Intel® Evo™ Core™ i5‑1240P, 16GB RAM, 512GB SSD",1370.0,SAMSUNG,11,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-samsung-galaxy-book2-pro-133-fhd-intelr-evotm-coretm-i51240p-16-gb-ram-512-gb-ssd-w11hp-1530668.html,16,RAM2,0.01167883211678832
92,"Dynabook Satellite Pro C50-G-104, 15.6"" HD, Intel® Core™ i3-10110U, 8GB RAM, 256GB SSD, UHD",340.0,DYNABOOK,2,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portátil-dynabook-satellite-pro-c50-g-104-15-6-hd-intel®-core™-i3-10110u-8-gb-ram-256-gb-ssd-uhd-fdos-1506216.html,8,RAM1,0.023529411764705882
93,"4061275151688 MEDION, 14"", Full-HD, Intel Celeron N4020 Dual-core hasta 2.8GHz, 8GB, 512GB, Intel UHD Graphics",303.8,MEDION,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-4061275151688-medion-14-full-hd-intel-celeron-n4020-dual-core-hasta-28ghz-8-gb-512-gb-intel-uhd-graphics-windows-10-home-negro-98511349.html,8,RAM1,0.026333113890717578
94,"gaming - Lenovo IdeaPad Gaming 3 15ACH6, 15.6"" Full HD, AMD Ryzen™ 7 5800H, 16GB RAM, 512GB SSD, GeForce RTX™ 3050 Ti",907.0,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-lenovo-ideapad-gaming-3-15ach6-156-full-hd-amd-ryzentm-7-5800h-16gb-ram-512gb-ssd-geforce-rtxtm-3050-ti-sin-sistema-operativo-1540831.html,16,RAM2,0.017640573318632856
95,"gaming - ASUS TUF Dash F15 FX517ZC-HN001, 15.6"" Full HD, Intel® Core™i7-12650H, 16GB RAM, 512GB SSD, GeForce RTX™3050",1249.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-tuf-dash-f15-fx517zc-hn001-156-full-hd-intelr-coretmi7-12650h-16gb-ram-512-gb-ssd-geforce-rtxtm3050-sin-sistema-operativo-1540520.html,16,RAM2,0.012810248198558846
96,"HP 15s-eq1135ns, 15.60"" Full HD, AMD Athlon™ Silver 3050U, 8GB RAM, 256GB SSD, Radeon Graphics, ",399.0,HP,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-15s-eq1135ns-1560-full-hd-amd-athlontm-silver-3050u-8gb-ram-256gb-ssd-radeon-graphics-sin-sistema-operativo-blanco-1542025.html,8,RAM1,0.020050125313283207
97,"HP Laptop 15s-eq2069ns, 15.6"" Full HD, AMD Ryzen™ 5 5500U, 8GB RAM, 512GB SSD, AMD Radeon™",599.0,HP,5,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-laptop-15s-eq2069ns-156-full-hd-amd-ryzentm-5-5500u-8gb-ram-512gb-ssd-amd-radeontm-w11-h-1529716.html,8,RAM1,0.01335559265442404
98,"MSI Modern 15 A5M-010XES, 15.6"" FullHD, AMD Ryzen™ 5 5500U, 8GB RAM, 512GB SSD, Radeon™ Graphics",699.0,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-msi-modern-15-a5m-010xes-156-fullhd-amd-ryzentm-5-5500u-8gb-ram-512gb-ssd-radeontm-graphics-sin-sistema-operativo-1542108.html,8,RAM1,0.011444921316165951
99,"gaming - HP Victus 16-d1010ns, 16.1"" Full HD, Intel® Core™ i7-12700H, 16GB RAM, 512GB SSD, RTX™ 3050 Ti",1299.0,HP,0,0.0,Brand New,Mediamarkt,"https://www.mediamarkt.es/es/product/_Portátil - HP Victus 16-d1010ns, 16.1 "" Full HD, Intel® Core™ i7-12700H , 16GB RAM, 512GB SSD,  RTX™ 3050 Ti, W11 Home-1540728.html",16,RAM2,0.012317167051578136
100,"HP 15S-FQ2149NS, 15.6"" Full HD, Intel® Core™ i3-1115G4, 8GB RAM, 256GB SSD, Intel® UHD",539.0,HP,9,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-15s-fq2149ns-156-fhd-intelr-coretm-i3-1115g4-8-gb-256-gb-ssd-intelr-uhd-w11-s-plata-1525099.html,8,RAM1,0.014842300556586271
101,"HP 15s-fq5004ns, 15.6"" Full HD, Intel® Core™ i5-1235U, 8GB RAM, 512GB SSD, Intel® Iris® Xᵉ",699.0,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-15s-fq5004ns-156-full-hd-intel®-coretm-8gb-ram-512gb-ssd-intel®-iris®-xᵉ-w11-h-1542720.html,8,RAM1,0.011444921316165951
102,"HP 15S-FQ4037NS, 15.6"" FHD, Intel® Core™ i7-1195G7, 16GB RAM, 512GB SSD, Intel® Iris® Xᵉ, ",779.0,HP,23,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-15s-fq4037ns-156-fhd-intel®-coretm-i7-1195g7-16gb-ram-512gb-ssd-intel®-iris®-xᵉ-sin-sistema-operativo-plata-1528662.html,16,RAM2,0.02053915275994865
103,"Lenovo IdeaPad 1 15ADA7, 15.6"" FHD, AMD Ryzen™ 3 3250U, 8GB RAM, 256GB SSD, Radeon™ Graphics",366.0,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-lenovo-ideapad-1-15ada7-156-fhd-amd-ryzentm-3-3250u-8gb-ram-256gb-ssd-radeontm-graphics-fdos-1529011.html,8,RAM1,0.02185792349726776
104,"Apple MacBook Pro (2022), 13,3"" Pantalla Retina, Chip M2 de Apple, 8GB, 256GB, macOS Monterey, Cámara FaceTime HD a 720p, ",1436.0,APPLE,5,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2022-133-pantalla-retina-chip-m2-de-apple-8-gb-256-gb-macos-monterey-camara-facetime-hd-a-720p-plata-1534486.html,8,RAM1,0.005571030640668524
105,"HP Laptop 15s-eq2070ns, 15.6"" Full HD, AMD Ryzen™ 7 5700U, 12GB RAM, 512GB SSD, AMD Radeon™",699.0,HP,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-laptop-15s-eq2070ns-156-full-hd-amd-ryzentm-7-5700u-12gb-512gb-ssd-amd-radeontm-w11-h-1532572.html,12,RAM2,0.017167381974248927
106,"HP 15s-fq5023ns, 15.6"" Full HD, Intel® Core™ i5-1235U, 16GB RAM, 512GB SSD, Iris® Xᵉ",779.0,HP,0,0.0,Brand New,Mediamarkt,"https://www.mediamarkt.es/es/product/_Portátil - HP 15s-fq5023ns, 15.6"" Full HD, Intel® Core™ i5-1235U, 16GB RAM, 512GB SSD, Iris® Xᵉ, W11 Home-1540729.html",16,RAM2,0.02053915275994865
107,"Convertible 2 en 1 - Acer Spin 3 SP313-51N, 13.3"" WUXGA, Intel® Core™ i3-1115G4, 8GB RAM, 256GB SSD, UHD",799.0,ACER,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-acer-spin-3-sp313-51n-13-3-wuxga-intel®-core™-i3-1115g4-8gb-ram-256gb-ssd-uhd-w10h-1507437.html,8,RAM1,0.010012515644555695
108,"gaming - HP Victus Laptop 16-e0047ns, 16.1"" Full HD, AMD Ryzen™ 5 5600H, 16GB RAM, 512GB SSD, AMD Radeon™ RX 5500M",899.0,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-hp-victus-laptop-16-e0047ns-161-full-hd-amd-ryzentm-5-5600h-16gb-ram-512gb-ssd-amd-radeontm-rx-5500m-sin-sistema-operativo-1528663.html,16,RAM2,0.017797552836484983
109,"gaming - Lenovo IdeaPad Gaming 3 15ACH6, 15.6"" Full HD, AMD Ryzen™ 5 5600H, 16GB RAM, 512GB SSD, GeForce® RTX™ 3060",1149.0,LENOVO,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-lenovo-ideapad-gaming-3-15ach6-156-full-hd-amd-ryzentm-5-5600h-16gb-ram-512gb-ssd-geforcer-rtxtm-3060-sin-sistema-operativo-1533150.html,16,RAM2,0.01392515230635335
110,"Lenovo IdeaPad 3 14ALC6, 14"" Full HD, AMD Ryzen™ 5 5500U, 8GB RAM, 512GB SSD, Radeon™ Graphics",499.0,LENOVO,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-lenovo-ideapad-3-14alc6-14-full-hd-amd-ryzentm-5-5500u-8gb-ram-512gb-ssd-radeontm-graphics-sin-sistema-operativo-1536982.html,8,RAM1,0.01603206412825651
111,"gaming - ASUS TUF F15 FX506HC-HN004W, 15.6"" Full HD, Intel® Core™ i5-11400H, 16GB RAM, 512GB SSD, GeForce® RTX™ 3050",999.0,ASUS,3,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-tuf-f15-fx506hc-hn004w-156-full-hd-intelr-coretm-i5-11400h-16gb-ram-512gb-ssd-geforcer-rtxtm-3050-windows-11-home-1533818.html,16,RAM2,0.016016016016016016
112,"Lenovo IdeaPad 5 14ITL05, 14"" Full HD, Intel® Core™ i5-1135G7, 16GB RAM, 512GB SSD, Iris® Xe Graphics",799.0,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-lenovo-ideapad-5-14itl05-14-full-hd-intelr-coretm-i5-1135g7-16gb-ram-512gb-ssd-irisr-xe-graphics-windows-11-home-1533136.html,16,RAM2,0.02002503128911139
113,"Convertible 2 en 1 - Lenovo IdeaPad Flex 5 14ITL05 , 14"" Full HD, Intel® Core™ i3-1115G4, 8GB RAM, 512GB, UHD Graphics",653.0,LENOVO,2,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-lenovo-ideapad-flex-5-14itl05-14-full-hd-intelr-coretm-i3-1115g4-8gb-ram-512gb-uhd-graphics-windows-11-home-1533138.html,8,RAM1,0.01225114854517611
114,"HP 15s-fq3004ns, 15.6"" Full HD, Intel® Celeron® N4500, 8GB RAM, 256GB SSD, UHD, ",389.0,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-15s-fq3004ns-156-full-hd-intel®-celeron®-n4500-8gb-ram-256gb-ssd-uhd-sin-sistema-operativo-plata-1542026.html,8,RAM1,0.02056555269922879
115,"Microsoft Surface Laptop Go 2, 12.4"" SXGA+, Intel® Core™ i5-1135G7, 8GB RAM, 256GB SSD, Iris® Xe Graphics",858.0,MICROSOFT,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-microsoft-surface-laptop-go-2-124-sxga-intelr-coretm-i5-1135g7-8gb-ram-256gb-ssd-irisr-xe-graphics-windows-11-home-1533814.html,8,RAM1,0.009324009324009324
116,"gaming - Lenovo Legion 5 15IAH7H, 15.6"" Full HD, Intel® Core™ i7-12700H, 16GB RAM, 1TB SSD, GeForce RTX™ 3060",1599.0,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-lenovo-legion-5-15iah7h-156-full-hd-intelr-coretm-i7-12700h-16gb-ram-1tb-ssd-geforce-rtxtm-3060-sin-sistema-operativo-1540833.html,16,RAM2,0.010006253908692933
117,"HP 15s-eq1134ns, 15.6"" HD, AMD 3020e, 8GB RAM, 256GB SSD, AMD Radeon™",379.0,HP,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-15s-eq1134ns-156-hd-amd-3020e-8gb-ram-256gb-ssd-amd-radeontm-sin-sistema-operativo-1542024.html,8,RAM1,0.021108179419525065
118,"Lenovo IdeaPad 1 15ADA7, 15.6"" FHD, AMD Ryzen™ 3 3250U, 8GB RAM, 256GB SSD, Radeon™ Graphics",479.0,LENOVO,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-lenovo-ideapad-1-15ada7-156-fhd-amd-ryzentm-3-3250u-8-gb-ram-256-gb-ssd-radeontm-graphics-w11-1529009.html,8,RAM1,0.016701461377870562
119,"HP 15s-eq2072ns, 15.6"" FHD, AMD Ryzen™ 5 5500U, 8GB RAM, 256GB SSD, AMD Radeon, ",499.0,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-hp-15s-eq2072ns-156-fhd-amd-ryzentm-5-5500u-8-gb-256-gb-ssd-amd-radeon-fdos-plata-1526870.html,8,RAM1,0.01603206412825651
120,"Apple MacBook Pro (2021), 14.2"" Liquid Retina XDR, Chip M1 Pro, 16GB, 512GB SSD, MacOS, Cámara FaceTime HD a 1080p, ",1993.0,APPLE,19,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2021-142-liquid-retina-xdr-chip-m1-pro-16-gb-512-gb-ssd-macos-camara-facetime-hd-a-1080p-plata-1520847.html,16,RAM2,0.008028098344204716
121,"HP Laptop 15s-fq4012ns, 15.6"" Full HD, Intel® Core™ i5-1155G7, 16GB RAM, 512GB SSD, Intel® Iris® Xᵉ",759.0,HP,18,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-laptop-15s-fq4012ns-156-full-hd-intelr-coretm-i5-1155g7-16gb-ram-512gb-ssd-intelr-irisr-x-w11-h-1530922.html,16,RAM2,0.021080368906455864
122,"ASUS VivoBook OLED F1503ZA-MA188W, 15.6"" 2.8K, Intel® Core™ i7-12700H, 16GB RAM, 512GB SSD, Iris® Xe Graphics",1099.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-oled-f1503za-ma188w-156-intelr-coretm-i7-12700h-16-gb-512-gb-ssd-irisr-xe-graphics-windows-11-home-1542849.html,16,RAM2,0.014558689717925387
123,"gaming - ASUS TUF Dash F15 FX517ZE-HN050, 15.6"" Full HD, Intel® Core™ i7-12650H, 16GB RAM, 512GB SSD, RTX™ 3050 Ti",1075.0,ASUS,4,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-tuf-dash-f15-fx517ze-hn050-156-full-hd-intelr-coretm-i7-12650h-16-gb-512-gb-rtx-3050-ti-freedos-1529799.html,16,RAM2,0.014883720930232559
124,"Convertible 2 en 1 - Microsoft Laptop Studio, 14.4"" WQXGA, Intel® Core™ i7-11370H, 32GB RAM, 1TB SSD, RTX3050Ti",2799.0,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-microsoft-laptop-studio-144-wqxga-intelr-coretm-i7-11370h-32gb-ram-1tb-ssd-rtx3050ti-w11-1525430.html,32,RAM3,0.011432654519471239
125,"ASUS Chromebook CX1500CNA-EJ0101 N3350, 15.6"" Full HD, Intel® Celeron® N3350, 8GB RAM, 32GB eMMC, Intel® HD Graphics 500, Chrome OS",229.0,ASUS,2,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-chromebook-cx1500cna-ej0101-n3350-156-fullhd-intelr-celeronr-n3350-8gb-ram-32-gb-emmc-intelr-hd-graphics-500-chrome-os-1531947.html,8,RAM1,0.034934497816593885
126,"Convertible 2 en 1 - Acer Chromebook Spin 513, 13.3"" FHD, Qualcomm® Snapdragon™ SC7180, 8GB RAM, 64GB eMMC, Adreno™ 618, Chrome OS",509.0,ACER,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-acer-chromebook-spin-513-133-fhd-qualcommr-snapdragontm-sc7180-8gb-ram-64gb-emmc-adrenotm-618-chrome-os-1533824.html,8,RAM1,0.015717092337917484
127,"Apple MacBook Pro (2022), 13,3"" Pantalla Retina, Chip M2 de Apple, 8GB, 256GB, macOS Monterey, Cámara FaceTime HD a 720p,  ",1437.0,APPLE,5,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2022-133-pantalla-retina-chip-m2-de-apple-8-gb-256-gb-macos-monterey-camara-facetime-hd-a-720p-gris-espacial-1534484.html,8,RAM1,0.0055671537926235215
128,"gaming - HP Victus 16-E0045NS, 16.1"" FHD, AMD Ryzen™5 5600H, 8GB RAM, 512GB SSD, GTX 1650, ",799.0,HP,5,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-hp-16-e0045ns-161-fhd-amd-ryzentm5-5600h-8-gb-512-gb-ssd-geforcer-gtx-1650-fdosnegro-1526036.html,8,RAM1,0.010012515644555695
129,"Acer A317-53, 17.3"" Full HD, Intel® Core™ i3-1115G4, 8GB RAM, 512GB SSD, UHD",599.0,ACER,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-acer-a317-53-173-full-hd-intelr-coretm-i3-1115g4-8gb-ram-512gb-ssd-uhd-windows-11-home-plata-1539670.html,8,RAM1,0.01335559265442404
130,"PC sobremesa - Lenovo IdeaCentre Gaming 5 17IAB7, Intel® Core™ i5-12400F, 16GB RAM, 512GB SSD, GeForce RTX™ 3060",1049.0,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_pc-sobremesa-lenovo-ideacentre-gaming-5-17iab7-intelr-coretm-i5-12400f-16gb-ram-512gb-ssd-geforce-rtxtm-3060-sin-sistema-operativo-1541200.html,16,RAM2,0.015252621544327931
131,"HP 17-cn0012ns, 17"" Full HD, Intel® Core™ i3-1115G4, 8GB RAM, 512GB SSD, UHD",649.0,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-17-cn0012ns-17-full-hd-intel®-coretm-i3-1115g4-8gb-ram-512gb-ssd-uhd-w11-plata-1538348.html,8,RAM1,0.012326656394453005
132,"4K7Y5EA HP, 15,6"", Full-HD, 3000, 8GB, 256GB, Gráficos AMD Radeon™",349.59,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-4k7y5ea-hp-156-full-hd-3000-8-gb-256-gb-graficos-amd-radeontm-windows-11-home-plata-98532823.html,8,RAM1,0.022883949769730256
133,"Convertible 2 en 1- 20QA0055SP LENOVO, 13,3"", Intel Core i7-1160G7 (4 núcleos, 8 Subprocesos, 12MB Caché hasta 4,40GHz), 16GB, 1 TB, Android, Titanio",3406.12,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-20qa0055sp-lenovo-133-intel-core-i7-1160g7-4-nucleos-8-subprocesos-12mb-cache-hasta-440ghz-16-gb-1-tb-android-titanio-99209913.html,16,RAM2,0.004697426984369312
134,"Acer A315-56, 15.6"" Full HD, Intel® Core™ i5-1035G1, 8GB, 512GB SSD, Intel® UHD Graphics",599.0,ACER,1,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-acer-a315-56-156-full-hd-intelr-coretm-i5-1035g1-8gb-512gb-ssd-intelr-uhd-graphics-windows-11-home-1540661.html,8,RAM1,0.01335559265442404
135,"HP Laptop 15s-fq3002ns, 15.6"" Full-HD, Intel® Celeron® N4500 , 8GB RAM, 256GB SSD, Intel® UHD",449.0,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-hp-laptop-15s-fq3002ns-156-full-hd-intel®-celeron®-n4500-8gb-ram-256gb-ssd-intel®-uhd-windows-11-home-1540724.html,8,RAM1,0.017817371937639197
