,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,Inches,Inches Type,Ratio Inches/€
298,"Monitor -GB3266QSU-B1 IIYAMA, 32"", WQHD, 1 ms, Displayport|HDMI|USB|USB 3,0, ",396.86,IIYAMA,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gb3266qsu-b1-iiyama-32-wqhd-1-ms-displayportorhdmiorusborusb-30-negro-98693476.html,32.0,Inch2,0.08063296880512019
299,"Monitor - OMEN 27c HP, 27"", WQHD, 1 ms, Displayport|HDMI|USB|USB 3,0|VGA, ",647.28,HP,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-omen-27c-hp-27-wqhd-1-ms-displayportorhdmiorusborusb-30orvga-negro-98693478.html,27.0,Inch3,0.041713014460511684
300,"Monitor - 24G2ZU/BK AOC, 24"", Full-HD, 5 ms, DVI|Displayport|HDMI|Jack Audio|USB|USB 3,0, ",316.2,AOC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-24g2zubk-aoc-24-full-hd-5-ms-dviordisplayportorhdmiorjack-audioorusborusb-30-negro-98693509.html,24.0,Inch1,0.07590132827324478
301,"Monitor - 90LM06V0-B01A70 ASUS, 34"", QHD, 1 ms, Displayport|HDMI|USB|USB 3,0|USB-C, ",1073.08,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-90lm06v0-b01a70-asus-34-qhd-1-ms-displayportorhdmiorusborusb-30orusb-c-negro-98693575.html,34.0,Inch2,0.03168449696201588
302,"Monitor - ProLite XUB2493HS IIYAMA, 24"", Full-HD, 4 ms, Displayport|HDMI|USB|VGA, ",194.88,IIYAMA,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-prolite-xub2493hs-iiyama-24-full-hd-4-ms-displayportorhdmiorusborvga-negro-98693590.html,24.0,Inch1,0.12315270935960591
303,"Monitor - XL2540K BENQ, 24"", Full-HD, 1 ms, Bluetooth|DVI|Displayport|HDMI|USB, ",328.32,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-xl2540k-benq-24-full-hd-1-ms-bluetoothordviordisplayportorhdmiorusb-negro-98693633.html,24.0,Inch1,0.07309941520467836
304,"Monitor - AG493UCX AOC, 49"", QHD, 1 ms, DVI|Displayport|HDMI|USB|USB-C, ",1193.25,AOC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-ag493ucx-aoc-49-full-hd-1-ms-dviordisplayportorhdmiorusborusb-c-negro-98693645.html,49.0,Inch3,0.041064320134087576
305,"Monitor - UM,CX0EE,S01 ACER, 34"", WQHD, 1 ms, DVI|Displayport|HDMI|USB, ",1012.83,ACER,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-umcx0ees01-acer-34-wqhd-1-ms-dviordisplayportorhdmiorusb-negro-98693767.html,34.0,Inch2,0.033569305806502574
306,"Monitor - G-Master Red Eagle G2470HSU-B1 IIYAMA, 24"", Full-HD, 0,8 ms, Bluetooth|DVI|Displayport|HDMI|USB|USB 2,0, ",195.13,IIYAMA,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-g-master-red-eagle-g2470hsu-b1-iiyama-24-full-hd-8-ms-bluetoothordviordisplayportorhdmiorusborusb-20-negro-98693847.html,24.0,Inch1,0.12299492645928356
307,"Monitor - 4WH47AA#ABB HP, 24"", Full-HD, 1 ms, DVI|Displayport|HDMI|Jack Audio|USB|USB 2,0|USB 3,0|VGA, ",406.15,HP,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-4wh47aaabb-hp-24-full-hd-1-ms-dviordisplayportorhdmiorjack-audioorusborusb-20orusb-30orvga-negro-98693869.html,24.0,Inch1,0.05909146866921089
308,"Monitor - CB382CUR ACER, 34"", WQXGA, 1 ms, HDMI|USB|USB 3,0, ",923.23,ACER,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-cb382cur-acer-34-wqxga-1-ms-hdmiorusborusb-30-negro-98693873.html,34.0,Inch2,0.03682722615166318
309,"Monitor - Q24V4EA AOC, 24"", QHD, 4 ms, DVI|Displayport|HDMI|USB, ",230.89,AOC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-q24v4ea-aoc-24-wqhd-4-ms-dviordisplayportorhdmiorusb-negro-98693895.html,24.0,Inch1,0.10394560180172377
310,"Monitor - P34-9U FUJITSU, 34"", WQHD, 2 ms, DVI|Displayport|HDMI|USB|USB-C|VGA, ",1158.29,FUJITSU,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-p34-9u-fujitsu-34-wqhd-2-ms-dviordisplayportorhdmiorusborusb-corvga-gris-98693906.html,34.0,Inch2,0.029353616106501827
311,"Monitor - C27G3U/BK AOC, 27"", Full-HD, 1 ms, Displayport|HDMI|USB|USB 3,0, ",304.4,AOC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-c27g3ubk-aoc-27-full-hd-1-ms-displayportorhdmiorusborusb-30-negro-98693910.html,27.0,Inch3,0.08869908015768727
312,"Monitor - S24R354FZU SAMSUNG, 24"", Full-HD, 5 ms, Displayport|HDMI|USB, Azul",269.28,SAMSUNG,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-s24r354fzu-samsung-24-full-hd-5-ms-displayportorhdmiorusb-azul-98693919.html,24.0,Inch1,0.08912655971479502
313,"Monitor - 498P9Z PHILIPS, 49"", HD, 5 ms, Displayport|HDMI|USB, ",1026.08,PHILIPS,2,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-498p9z-philips-49-hd-5-ms-displayportorhdmiorusb-negro-98694023.html,49.0,Inch3,0.04775456104787151
314,"Monitor - CG247X EIZO, 24"", Full-HD, 10 ms, DVI|Displayport|HDMI|USB, ",2427.84,EIZO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-cg247x-eizo-24-full-hd-10-ms-dviordisplayportorhdmiorusb-negro-98694026.html,24.0,Inch1,0.009885330170027679
315,"Monitor - XGM24V5 KEEP OUT, 23,8"", Full-HD, 4 ms, HDMI|Jack Audio|USB|VGA, ",125.22,KEEP OUT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-xgm24v5-keep-out-238-full-hd-4-ms-hdmiorjack-audioorusborvga-negro-98661148.html,23.8,Inch1,0.19006548474684556
316,"Monitor - G2490VXA AOC, 24"", Full-HD, 1 ms, Displayport|HDMI|USB, ",170.31,AOC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-g2490vxa-aoc-24-full-hd-1-ms-displayportorhdmiorusb-negro-98663708.html,24.0,Inch1,0.14091949973577594
317,"Monitor - LF24T372FWRXEN SAMSUNG, 24"", Full-HD, 5 ms, Displayport|HDMI|USB|VGA, ",171.85,SAMSUNG,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-lf24t372fwrxen-samsung-24-full-hd-5-ms-displayportorhdmiorusborvga-negro-98663139.html,24.0,Inch1,0.13965667733488507
318,"Monitor gaming - EX2710Q BENQ, 27"", WQHD, 1 ms, Displayport|HDMI|USB|USB 3,0, ",384.88,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-ex2710q-benq-27-wqhd-1-ms-displayportorhdmiorusborusb-30-negro-98662665.html,27.0,Inch3,0.07015173560590314
319,"Monitor gaming - EX2710S BENQ, 27"", Full-HD, 1 ms, Displayport|HDMI|USB, ",235.05,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-ex2710s-benq-27-full-hd-1-ms-displayportorhdmiorusb-negro-98661668.html,27.0,Inch3,0.1148691767708998
320,"Monitor gaming - 27GN800-B,AED LG, 27"", WQHD, 1 ms, Displayport|HDMI|USB, ",293.21,LG,15,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-27gn800-baed-lg-27-wqhd-1-ms-displayportorhdmiorusb-negro-98662154.html,27.0,Inch3,0.09208417175403295
321,"Monitor gaming - EX2510S BENQ, 24,5"", Full-HD, 1 ms, Displayport|HDMI|USB, ",207.12,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-ex2510s-benq-245-full-hd-1-ms-displayportorhdmiorusb-negro-98661495.html,24.5,Inch1,0.1182889146388567
322,"Monitor - 27MP400-C LG, 27"", Full-HD, 5 ms, HDMI|USB|VGA, ",163.89,LG,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-27mp400-c-lg-27-full-hd-5-ms-hdmiorusborvga-negro-98663090.html,27.0,Inch3,0.16474464579901155
323,"Monitor - L28u-35(H22280UL0) LENOVO, 28"", UHD 4K, 4 ms, Displayport|HDMI|USB, ",379.89,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-l28u-35h22280ul0-lenovo-28-uhd-4k-4-ms-displayportorhdmiorusb-negro-98662308.html,28.0,Inch2,0.07370554634236226
324,"Monitor - NXM32FHD01 NILOX, 32"", Full-HD, 5 ms, HDMI|USB|VGA, ",187.24,NILOX,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-nxm32fhd01-nilox-32-full-hd-5-ms-hdmiorusborvga-negro-98663524.html,32.0,Inch2,0.17090365306558428
325,"Monitor - EW2880U BENQ, 28"", UHD 4K, 5 ms, Displayport|HDMI|USB|USB-C, ",404.3,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-ew2880u-benq-28-uhd-4k-5-ms-displayportorhdmiorusborusb-c-negro-98662778.html,28.0,Inch2,0.06925550333910463
326,"Monitor - 66D5GAC2EU LENOVO, 27"", WQHD, 4 ms, Displayport|HDMI|USB, ",252.28,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-66d5gac2eu-lenovo-27-wqhd-4-ms-displayportorhdmiorusb-negro-98662825.html,27.0,Inch3,0.10702394165213255
327,"Monitor - 66E5GAC3EU LENOVO, 29"", QHD, 4 ms, Displayport|HDMI|USB, ",225.8,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-66e5gac3eu-lenovo-29-qhd-4-ms-displayportorhdmiorusb-negro-98663199.html,29.0,Inch2,0.12843224092116917
328,"Monitor gaming - Optix MPG321QRF-QD MSI, 32"", WQHD, 1 ms, Displayport|HDMI|Jack Audio|USB|USB-C, ",748.97,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-optix-mpg321qrf-qd-msi-32-wqhd-1-ms-displayportorhdmiorjack-audioorusborusb-c-negro-98661564.html,32.0,Inch2,0.042725342804117654
329,"Monitor - 90LM06D2-B01170 ASUS, 24"", Full-HD, 1 ms, DVI|HDMI|USB|VGA, ",211.99,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-90lm06d2-b01170-asus-24-full-hd-1-ms-dviorhdmiorusborvga-blanco-98661093.html,24.0,Inch1,0.11321288740034907
330,"Monitor - KD-55X85J SONY, 55"", UHD 4K, 8 ms, Bluetooth|Ethernet|HDMI|RJ-45|USB, ",790.17,SONY,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-kd-55x85j-sony-55-uhd-4k-8-ms-bluetoothorethernetorhdmiorrj-45orusb-negro-98660736.html,55.0,Inch3,0.06960527481428047
331,"Monitor - M32QC GIGABYTE, 31,5"", WQHD, 1 ms, Displayport|HDMI|Jack Audio|USB|USB 3,0|USB-C, ",363.06,GIGABYTE,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-m32qc-gigabyte-315-wqhd-1-ms-displayportorhdmiorjack-audioorusborusb-30orusb-c-negro-98662487.html,31.5,Inch2,0.08676251859196826
332,"Monitor - MB165B ASUS, 15,6"", HD-ready, 10 ms, HDMI|USB|USB 3,0|USB-C, ",145.05,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-mb165b-asus-156-hd-ready-10-ms-hdmiorusborusb-30orusb-c-negro-98663913.html,15.6,Inch1,0.10754912099276111
333,"Monitor - HC225HFB HANNSPREE, 21,4"", Full-HD, 5 ms, HDMI|USB|VGA, ",113.77,HANNSPREE,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-hc225hfb-hannspree-214-full-hd-5-ms-hdmiorusborvga-negro-98664414.html,21.4,Inch1,0.18809879581612024
334,"Monitor - 35WN75C-W LG, 35"", QHD, 5 ms, Displayport|HDMI|USB|USB-C, ",496.28,LG,2,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-35wn75c-w-lg-35-qhd-5-ms-displayportorhdmiorusborusb-c-blanco-98661083.html,35.0,Inch2,0.07052470379624406
335,"Monitor - 9H,LJRLA,TPE BENQ, 27"", Full-HD, 5 ms, Displayport|HDMI|USB|VGA, ",219.19,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-9hljrlatpe-benq-27-full-hd-5-ms-displayportorhdmiorusborvga-negro-98661313.html,27.0,Inch3,0.12318080204388887
336,"Monitor - LS32BM80GUUXEN SAMSUNG, 32"", UHD 4K, 4 ms, Bluetooth|HDMI|USB|USB-C|WiFi, ",746.46,SAMSUNG,5,4.5,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-ls32bm80guuxen-samsung-32-uhd-4k-4-ms-bluetoothorhdmiorusborusb-corwifi-negro-98663752.html,32.0,Inch2,0.04286900838624976
337,"Monitor gaming - MB166C ASUS, 24"", Full-HD, 5 ms, Displayport|HDMI|USB|USB-C, ",197.13,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-mb166c-asus-24-full-hd-5-ms-displayportorhdmiorusborusb-c-negro-98662508.html,24.0,Inch1,0.12174707046111703
338,"Monitor - 24GN53A-B LG, 24"", Full-HD, 1 ms, Displayport|HDMI|USB|VGA, ",182.88,LG,1,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-24gn53a-b-lg-24-full-hd-1-ms-displayportorhdmiorusborvga-negro-98664184.html,24.0,Inch1,0.13123359580052493
339,"Monitor - PRO MP271C MSI, 27"", Full-HD, 5 ms, HDMI|USB|VGA, ",173.58,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-pro-mp271c-msi-27-full-hd-5-ms-hdmiorusborvga-negro-98662907.html,27.0,Inch3,0.1555478741790529
340,"Monitor - VG30VQL1A ASUS, 30"", QHD, 1 ms, Displayport|HDMI|USB, ",401.9,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-vg30vql1a-asus-30-qhd-1-ms-displayportorhdmiorusb-negro-98663572.html,30.0,Inch2,0.07464543418760886
341,"Monitor - HL 320 UPB HANNSPREE, 32"", Full-HD, 5 ms, DVI|HDMI|USB|USB 2,0|VGA, ",195.52,HANNSPREE,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-hl-320-upb-hannspree-32-full-hd-5-ms-dviorhdmiorusborusb-20orvga-negro-98663634.html,32.0,Inch2,0.1636661211129296
342,"Monitor - Modern MD271CP MSI, 27"", Full-HD, 4 ms, Displayport|HDMI|USB|USB-C, ",284.96,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-modern-md271cp-msi-27-full-hd-4-ms-displayportorhdmiorusborusb-c-negro-98663768.html,27.0,Inch3,0.09475014037057833
343,"Monitor - 6XJ00AA HP, 31,5"", Full-HD, 5 ms, DVI|HDMI|USB|VGA, ",234.54,HP,2,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-6xj00aa-hp-315-full-hd-5-ms-dviorhdmiorusborvga-negro-98664563.html,31.5,Inch2,0.1343054489639294
344,"Monitor - M27F A GIGABYTE, 27"", Full-HD, 1 ms, Displayport|HDMI|USB|USB-C, ",265.75,GIGABYTE,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-m27f-a-gigabyte-27-full-hd-1-ms-displayportorhdmiorusborusb-c-negro-98663303.html,27.0,Inch3,0.10159924741298212
345,"Monitor - PRO MP242C MSI, 24"", Full-HD, 5 ms, HDMI|USB|VGA, ",131.62,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-pro-mp242c-msi-24-full-hd-5-ms-hdmiorusborvga-negro-98664092.html,24.0,Inch1,0.1823431089500076
346,"Monitor - M27F A GIGABYTE, 27"", Full-HD, 1 ms, Displayport|HDMI|USB|USB-C, ",265.75,GIGABYTE,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-m27f-a-gigabyte-27-full-hd-1-ms-displayportorhdmiorusborusb-c-negro-98663303.html,27.0,Inch3,0.10159924741298212
347,"Monitor - PRO MP242C MSI, 24"", Full-HD, 5 ms, HDMI|USB|VGA, ",131.62,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-pro-mp242c-msi-24-full-hd-5-ms-hdmiorusborvga-negro-98664092.html,24.0,Inch1,0.1823431089500076
348,"Monitor gaming - Mobiuz EX3210R BENQ, 32"", WQHD, 1 ms, Displayport|HDMI|Jack Audio|USB|USB 3,0, ",509.82,BENQ,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-gaming-mobiuz-ex3210r-benq-32-wqhd-1-ms-displayportorhdmiorjack-audioorusborusb-30-negro-98661304.html,32.0,Inch2,0.06276725118669334
349,"Monitor - 90LM01E2-B03470 ASUS, 23"", Full-HD, 5 ms, HDMI|USB|VGA, ",155.12,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-90lm01e2-b03470-asus-23-full-hd-5-ms-hdmiorusborvga-negro-98663515.html,23.0,Inch1,0.1482723053120165
350,"Monitor - MODERN MD272P MSI, 27"", Full-HD, 5 ms, Displayport|HDMI|Jack Audio|USB|USB-C, ",244.85,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-modern-md272p-msi-27-full-hd-5-ms-displayportorhdmiorjack-audioorusborusb-c-negro-98663517.html,27.0,Inch3,0.11027159485399224
351,"Monitor - MB16AH ASUS, 14"", Full-HD, 5 ms, Displayport|HDMI|USB|USB-C, ",428.69,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-mb16ah-asus-14-full-hd-5-ms-displayportorhdmiorusborusb-c-negro-98660521.html,14.0,Inch1,0.03265763138864914
352,"Monitor - VS18190(VX2718-PC-MHD) VIEWSONIC, 24"", Full-HD, 1 ms, Displayport|HDMI|USB, ",223.63,VIEWSONIC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-vs18190vx2718-pc-mhd-viewsonic-24-full-hd-1-ms-displayportorhdmiorusb-negro-98663905.html,24.0,Inch1,0.10732012699548361
353,"Monitor - 27GN850 LG, 27"", WQHD, 1 ms, Displayport|HDMI|USB, ",389.35,LG,15,5.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-27gn850-lg-27-wqhd-1-ms-displayportorhdmiorusb-negro-98662896.html,27.0,Inch3,0.06934634647489404
354,"Monitor - VS18453(VX3219-PC-MHD) VIEWSONIC, 32"", Full-HD, 1 ms, Displayport|HDMI|USB, ",286.32,VIEWSONIC,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-vs18453vx3219-pc-mhd-viewsonic-32-full-hd-1-ms-displayportorhdmiorusb-negro-98664265.html,32.0,Inch2,0.11176306230790724
355,"Monitor - 24BL650C-B PHILIPS, 24"", Full-HD, 5 ms, DVI|Displayport|HDMI|USB|USB 3,0|USB-C|VGA, ",207.65,PHILIPS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-24bl650c-b-philips-24-full-hd-5-ms-dviordisplayportorhdmiorusborusb-30orusb-corvga-negro-98662729.html,24.0,Inch1,0.11557909944618348
356,"Monitor - Optix MAG342CQR MSI, 34"", QHD, 1 ms, DVI|Displayport|HDMI|USB, ",589.7,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-optix-mag342cqr-msi-34-qhd-1-ms-dviordisplayportorhdmiorusb-negro-98663479.html,34.0,Inch2,0.05765643547566559
357,"Monitor - 34WN700-B LG, 34"", QHD, 5 ms, DVI|Displayport|HDMI|USB, ",421.18,LG,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_monitor-34wn700-b-lg-34-qhd-5-ms-dviordisplayportorhdmiorusb-negro-98664322.html,34.0,Inch2,0.08072558051189516
0,"E243 24"" LED Backlit IPS 16:9 Black - Silver",266.51,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2260107-195-hp-hpinc-e243-24-led-backlit-ips-169-black-silver-nuevo-190781270607.html#/5-grado-nuevo,24.0,Inch1,0.09005290608232337
1,"E24i G4 24"" IPS WUXGA 16:10 Monitor Black - Slvr(1920x1200) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",256.57,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2335949-1448-hp-hpinc-e24i-g4-24-ips-wuxga-1610-monitor-black-slvr1920x1200-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,24.0,Inch1,0.0935417235062556
2,"E24 G4 23.8"" IPS FHD 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",258.26,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2335948-1445-hp-hpinc-e24-g4-238-ips-fhd-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.0921551924417254
3,"E27 G4 27"" IPS FHD 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",267.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2335950-1451-hp-e27-g4-27-ips-fhd-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-reacondicionado-grado-a-194850083044.html#/2-grado-reacondicionado_grado_a,27.0,Inch3,0.10112359550561797
4,"E223 E23 G4 23"" IPS FHD 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DP - HDMI - VESA",242.31,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2335947-1442-hp-e23-g4-23-ips-fhd-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dp-hdmi-vesa-nuevo-194850079580.html#/5-grado-nuevo,23.0,Inch1,0.09491973092319755
5,"ThinkVision T23i-20 23"" FHD IPS 16:9 Monitor Black(1920x1080)HA - TI - SW - VGA - HDMI - DP - VESA [Nuevo]",219.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352197-lenovo-thinkvision-t23i-20-23-fhd-ips-169-monitor-black1920x1080ha-ti-sw-vga-hdmi-dp-vesa-nuevo.html,23.0,Inch1,0.1050228310502283
6,"ThinkVision T27i-10 27"" FHD IPS 16:9 Monitor Black(1920x1080)HA - TI - SW - VGA - HDMI - DP - VESA",273.41,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2357083-3431-lenovo-thinkvision-t27i-10-27-fhd-ips-169-monitor-black1920x1080ha-ti-sw-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.09875278885190739
7,P2421D 23.8'' QHD 16:9 IPS Monitor Black(2560x1440)HA - TI - SW - - HDMI - DP - USB - VESA [Nuevo],297.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2335855-dell-dell-p2421d-238-qhd-169-ips-monitor-black2560x1440ha-ti-sw-hdmi-dp-usb-vesa-nuevo.html,23.8,Inch1,0.08013468013468014
8,Z24f G3 23.8'' 16:9 FHD IPS Monitor Silver(1920x1080)HA - TI - PI - 2xDP - HDMI - USB HUB - VESA,345.31,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2340206-1781-hp-hpinc-z24f-g3-238-169-fhd-ips-monitor-silver1920x1080ha-ti-pi-2xdp-hdmi-usb-hub-vesa-nuevo-195122290948.html#/5-grado-nuevo,23.8,Inch1,0.06892357591729172
9,"E22 G4 21.5"" IPS FHD 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DP - HDMI - VESA - A- - B gr",229.76,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2335946-1439-hp-hpinc-e22-g4-215-ips-fhd-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dp-hdmi-vesa-nuevo-194850092909.html#/5-grado-nuevo,21.5,Inch1,0.09357590529247911
10,"DELL UltraSharp U2722DE 27"" 16:9 QHD IPS Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - 2xDP - USB-C - RJ-45VESA",501.93,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2351905-2794-dell-dell-ultrasharp-u2722de-27-169-qhd-ips-monitor-black2560x1440-ha-ti-sw-pi-hdmi-2xdp-usb-c-rj-45vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.05379236148466918
11,"P2722HE C2722DE 27"" 16:9 QHD IPS Conferencing Monitor Blac(2560x1440) - HA - TI - SW - PI - HDMI - 2xDP - USB-C - VESA",477.56,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2344100-2029-dell-p2722he-c2722de-27-169-qhd-ips-conferencing-monitor-blac2560x1440-ha-ti-sw-pi-hdmi-2xdp-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.056537398442080576
12,HPINC Z4 G4 10C W-2155 - 64GB - 512GB-NVMe - W10P COA,980.92,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2360291-3737-hp-hpinc-z4-g4-10c-w-2155-64gb-512gb-nvme-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,0.0,Inch1,0.0
13,"E5440 i5-4310U - 8GB - 256GB-SSD - DVD - 14""HD - W8P COA",264.91,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2314467-638-dell-e5440-i5-4310u-8gb-256gb-ssd-dvd-14-hd-w8p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,14.0,Inch1,0.05284813710316711
14,"T470 i5-6300U - 8GB - 256GB-NVMe - 14""HD - W10P COA [Reacondicionado Grado A]",270.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2362059-lenovo-t470-i5-6300u-8gb-256gb-nvme-14-hd-w10p-coa-reacondicionado-grado-a.html,14.0,Inch1,0.05185185185185185
